Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A12008	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
A12010	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0
A12014	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12015	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A12016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12019	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A12022	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A12023	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12024	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
A12025	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A12026	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12028	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
A12030	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A12031	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12032	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
A12036	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A12038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12039	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12042	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
A12043	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A12044	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12046	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12049	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12050	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A12051	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0
A12053	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12057	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12058	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
A12059	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
A12060	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
A12061	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A12063	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A12064	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A12065	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
A12066	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1
A12067	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12068	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0
A12069	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
A12071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12072	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
A12075	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
A12076	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A12077	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12078	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12079	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12080	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0
A12082	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12083	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12085	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12086	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12087	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1
A12088	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
A12089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12090	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
A12092	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12094	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A12095	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
A12096	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A12099	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12100	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12102	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A12104	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
A12106	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12107	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A12109	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
A12110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
A12111	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12112	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
A12113	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
A12115	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A12116	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
A12117	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A12118	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A12119	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12122	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A12123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A12124	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A12128	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
A12129	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12131	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12132	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1
A12135	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12136	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12140	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
A12143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12145	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A12146	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A12148	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
A12150	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12154	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A12155	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
A12156	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A12157	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12161	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12162	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12163	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12164	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12166	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12167	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0
A12170	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
A12171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12172	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
A12173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A12174	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A12175	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1
A12177	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12179	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12181	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0
A12182	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A12183	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A12184	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12185	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12189	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12191	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A12194	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12195	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A12199	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A12203	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A12207	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12209	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0
A12210	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A12213	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
A12215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A12216	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
A12217	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A12218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12221	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
A12222	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12223	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A12224	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12226	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
A12227	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A12228	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12229	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A12230	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12231	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12232	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A12233	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1
A12234	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12235	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
A12236	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A12238	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A12239	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12240	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A12241	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12242	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A12244	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
A12245	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
A12249	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A12251	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12252	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12253	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12256	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12257	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A12258	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12259	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
A12260	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12262	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
A12265	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12266	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A12268	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
A12269	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12273	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12275	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A12276	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12277	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A12278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12279	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12283	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12285	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A12287	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A12288	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
A12292	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0
A12293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12295	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A12298	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12300	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12301	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12302	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
A12303	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12304	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
A12305	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0
A12307	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12308	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12310	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
A12312	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12314	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12315	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
A12316	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12317	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12318	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A12319	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A12320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12322	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A12326	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A12327	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
A12328	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12329	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A12330	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A12331	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
A12332	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A12333	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12334	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
A12336	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
A12337	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12339	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A12342	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12343	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A12345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12346	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A12348	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
A12349	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1
A12350	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12351	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12352	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12353	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12355	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A12356	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12357	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12358	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
A12360	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12361	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
A12362	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A12364	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12365	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A12368	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12369	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A12372	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12374	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A12375	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12376	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A12377	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12379	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A12381	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
A12383	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12385	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0
A12386	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A12387	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1
A12389	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A12390	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12392	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A12393	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A12396	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A12397	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12398	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12400	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12401	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A12403	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0
A12404	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A12405	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
A12407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A12408	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
A12412	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0
A12413	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12416	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
A12417	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A12418	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A12420	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
A12423	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A12425	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
A12426	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
A12428	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12430	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A12433	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A12435	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12437	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
A12438	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12439	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A12440	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0
A12441	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A12442	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
A12444	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12446	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12450	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A12453	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A12454	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
A12455	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A12458	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12459	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
A12461	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A12462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A12467	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12468	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A12469	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12470	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12474	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
A12475	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A12476	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A12478	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A12479	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A12481	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A12482	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A12485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
A12486	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
A12488	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
A12489	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12490	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A12492	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A12493	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
A12495	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
